Locus_ID,log2FoldChange
LOC105671160,-0.409040786
LOC105671161,0.328544325
LOC105671162,0.430109387
LOC105671163,0.655235117
LOC105671164,-0.917948997
LOC105671165,0.498551084
LOC105671166,0.617031933
LOC105671167,0.428727715
LOC105671168,0.469655236
LOC105671169,-0.073045691
LOC105671170,-0.466246123
LOC105671171,0.088329845
LOC105671172,-0.015918877
LOC105671173,-0.069424228
LOC105671174,0.651637889
LOC105671175,-0.320903423
LOC105671176,0.655951837
LOC105671177,0.264748972
LOC105671178,1.38378115
LOC105671179,0.202892011
LOC105671180,-0.269924524
LOC105671181,-0.614213851
LOC105671182,0.325558684
LOC105671183,0.425870848
LOC105671184,0.71400804
LOC105671185,-0.201453039
LOC105671186,0.235774329
LOC105671187,0.153148639
LOC105671188,0.450955244
LOC105671189,0.370151837
LOC105671190,0.249788597
LOC105671191,-0.292309582
LOC105671192,0.506485019
LOC105671193,-0.061346504
LOC105671194,0.072554249
LOC105671195,0.148008195
LOC105671196,-0.554237311
LOC105671197,0.146731828
LOC105671198,0.515913972
LOC105671199,0.449208994
LOC105671200,-0.090143818
LOC105671201,0.07275609
LOC105671202,0.425292482
LOC105671203,1.056164958
LOC105671204,0.101275102
LOC105671205,0.343710908
LOC105671206,-0.11348078
LOC105671207,0.46479584
LOC105671208,0.210420842
LOC105671209,0.35532612
LOC105671210,0.744044102
LOC105671211,0.577220293
LOC105671212,0.456581094
LOC105671213,0.647874894
LOC105671214,0.367349029
LOC105671215,0.293959111
LOC105671216,0.189196518
LOC105671217,0.333615091
LOC105671218,-0.59691965
LOC105671219,-0.94275854
LOC105671220,-0.347095728
LOC105671221,-0.307107204
LOC105671222,-0.353750039
LOC105671223,-0.04085063
LOC105671224,-0.311858749
LOC105671225,-0.288756572
LOC105671226,-0.019596266
LOC105671227,0.72556972
LOC105671228,-0.289027761
LOC105671229,-0.125056605
LOC105671230,-0.382128094
LOC105671231,0.599221442
LOC105671232,0.2079429
LOC105671233,-0.170959971
LOC105671234,0.326859439
LOC105671235,0.603908305
LOC105671236,0.319151711
LOC105671237,-0.43983074
LOC105671238,-0.229909376
LOC105671239,-0.535221748
LOC105671240,0.173088186
LOC105671241,-0.323225852
LOC105671242,0.193500421
LOC105671243,0.568019199
LOC105671244,0.639683119
LOC105671245,0.779622122
LOC105671246,-0.186522983
LOC105671247,-0.300725046
LOC105671248,0.021973485
LOC105671249,-0.052694263
LOC105671250,0.612245818
LOC105671251,-0.148110658
LOC105671252,0.283970934
LOC105671253,-0.398533529
LOC105671254,-0.10684354
LOC105671255,0.296276849
LOC105671256,-0.014305853
LOC105671257,-0.253809829
LOC105671258,0.242140136
LOC105671259,-0.129511741
LOC105671260,-0.397624064
LOC105671261,-0.616545701
LOC105671262,0.242200147
LOC105671263,0.04312316
LOC105671264,-0.20605978
LOC105671265,-0.016099995
LOC105671266,0.053961687
LOC105671267,0.464544146
LOC105671268,0.129601191
LOC105671269,0.084361169
LOC105671270,-0.336501495
LOC105671271,0.423900326
LOC105671272,0.049010459
LOC105671273,-0.446271437
LOC105671274,0.198763889
LOC105671275,-0.280348856
LOC105671276,-0.117842716
LOC105671277,0.328994138
LOC105671278,0.194865537
LOC105671279,-0.066837691
LOC105671280,-0.333139985
LOC105671281,-0.148992181
LOC105671282,-0.230526536
LOC105671283,-0.092183807
LOC105671284,0.493373413
LOC105671285,0.300127902
LOC105671286,0.182649266
LOC105671287,0.140696565
LOC105671288,0.499897103
LOC105671289,0.496170727
LOC105671290,0.201923544
LOC105671291,-0.19818421
LOC105671292,0.424110206
LOC105671293,-0.543938965
LOC105671294,-0.009338239
LOC105671295,0.161511732
LOC105671296,0.129952906
LOC105671297,0.068271265
LOC105671298,0.064306252
LOC105671299,0.192767114
LOC105671300,0.512397272
LOC105671301,0.232312067
LOC105671302,0.373899133
LOC105671303,-0.466176215
LOC105671304,0.394556278
LOC105671305,0.291331197
LOC105671306,0.444726961
LOC105671307,0.6503641
LOC105671308,0.278107614
LOC105671309,0.172350698
LOC105671310,0.43295085
LOC105671311,0.583385031
LOC105671312,-0.444790787
LOC105671313,-0.044583414
LOC105671314,0.436890482
LOC105671315,0.685577373
LOC105671316,0.086577913
LOC105671317,-0.179243704
LOC105671318,0.611280643
LOC105671319,-0.436377532
LOC105671320,-0.366863208
LOC105671321,-0.126218628
LOC105671322,0.186557991
LOC105671323,-0.482422373
LOC105671324,-0.147078882
LOC105671325,0.211272853
LOC105671326,0.322195821
LOC105671327,-0.237844146
LOC105671328,0.495472002
LOC105671329,0.086491109
LOC105671330,0.449141895
LOC105671331,0.355213215
LOC105671332,0.267293077
LOC105671333,-0.220223184
LOC105671334,0.049935389
LOC105671335,-0.535785225
LOC105671336,0.268577729
LOC105671337,0.431529138
LOC105671338,-0.280876261
LOC105671339,0.019636417
LOC105671340,0.349438523
LOC105671341,0.19141244
LOC105671342,0.230143186
LOC105671343,-0.123552036
LOC105671344,0.035064994
LOC105671345,-0.024549384
LOC105671346,-0.421547679
LOC105671347,0.745240073
LOC105671348,0.032613771
LOC105671349,-0.041697895
LOC105671350,0.249333676
LOC105671351,0.18737974
LOC105671352,0.347751464
LOC105671353,0.424492744
LOC105671354,0.364719194
LOC105671355,-0.652228181
LOC105671356,0.482438819
LOC105671357,0.254609822
LOC105671358,-0.199990384
LOC105671359,0.0164501
LOC105671360,0.100770055
LOC105671361,-0.273840387
LOC105671362,0.079819353
LOC105671363,0.304492153
LOC105671364,-0.543704995
LOC105671365,-0.07312785
LOC105671366,0.398496054
LOC105671367,0.143875707
LOC105671368,0.087814288
LOC105671369,0.117063767
LOC105671370,-0.269218608
LOC105671371,-0.15975371
LOC105671372,0.254010344
LOC105671373,0.164609001
LOC105671374,-0.1216154
LOC105671375,0.724307029
LOC105671376,0.559417323
LOC105671377,0.555911771
LOC105671378,0.383190698
LOC105671379,-0.351686837
LOC105671380,-0.110638766
LOC105671381,0.783003579
LOC105671382,-0.270524083
LOC105671383,0.454807913
LOC105671384,-0.150658428
LOC105671385,0.453511171
LOC105671386,0.025219342
LOC105671387,0.054108549
LOC105671388,0.017289382
LOC105671389,-0.057359197
LOC105671390,0.439500079
LOC105671391,0.366773444
LOC105671392,0.135176049
LOC105671394,-0.168950019
LOC105671395,-0.014815471
LOC105671396,0.165871659
LOC105671397,0.190690387
LOC105671398,-1.362627976
LOC105671399,0.094930557
LOC105671400,0.23031004
LOC105671401,0.479964202
LOC105671402,0.38478131
LOC105671403,0.032123397
LOC105671404,-0.591732946
LOC105671405,-0.353286497
LOC105671406,0.198080242
LOC105671407,0.195892148
LOC105671408,-0.516679529
LOC105671409,0.009330861
LOC105671410,0.77980953
LOC105671411,0.576439458
LOC105671412,-0.034643369
LOC105671413,-0.115412178
LOC105671414,-0.332791353
LOC105671415,-0.00715054
LOC105671416,0.01597819
LOC105671417,0.117802519
LOC105671418,-1.144795641
LOC105671419,0.007195709
LOC105671420,0.605687552
LOC105671421,-0.208417794
LOC105671422,0.087548201
LOC105671423,-0.276279108
LOC105671424,-0.539216581
LOC105671425,-0.416802969
LOC105671426,0.307159614
LOC105671427,0.234632535
LOC105671428,-0.195562163
LOC105671429,-0.244084194
LOC105671430,0.351657676
LOC105671431,-0.090509973
LOC105671432,-0.265396252
LOC105671433,0.034228674
LOC105671434,0.230204222
LOC105671435,-0.48731475
LOC105671436,0.04818617
LOC105671437,0.250327704
LOC105671438,-0.091189945
LOC105671439,0.013519028
LOC105671440,-0.140759225
LOC105671441,0.15728462
LOC105671442,0.546070575
LOC105671443,0.348373797
LOC105671444,0.377633944
LOC105671445,0.551690739
LOC105671446,0.343709204
LOC105671447,-0.093045573
LOC105671448,0.432438321
LOC105671449,-0.28127873
LOC105671450,-0.174848542
LOC105671451,-0.459416963
LOC105671452,0.078871584
LOC105671453,0.406507332
LOC105671454,-0.299702625
LOC105671455,0.274712364
LOC105671456,-0.388330145
LOC105671457,-0.120506234
LOC105671458,0.265197915
LOC105671459,0.2022203
LOC105671460,-0.046483058
LOC105671461,-0.011510762
LOC105671462,0.23823639
LOC105671463,-0.390820705
LOC105671464,0.104041379
LOC105671465,-0.11131992
LOC105671466,0.447599605
LOC105671467,0.38152645
LOC105671468,0.201690013
LOC105671469,0.14353112
LOC105671470,0.215341591
LOC105671471,-0.256779295
LOC105671472,-0.071092023
LOC105671473,0.405682471
LOC105671474,0.425388378
LOC105671475,0.093515091
LOC105671476,0.072191887
LOC105671477,-0.618734298
LOC105671478,0.426036698
LOC105671479,-0.101395166
LOC105671480,0.021611932
LOC105671481,0.017979812
LOC105671482,0.210535506
LOC105671483,0.121194903
LOC105671484,-0.223100797
LOC105671485,-0.266070341
LOC105671486,-0.001774739
LOC105671487,-0.407871416
LOC105671488,-0.076283814
LOC105671489,-0.326444494
LOC105671490,-0.575252398
LOC105671491,0.133283089
LOC105671492,-0.044594974
LOC105671493,0.05447979
LOC105671494,0.140648707
LOC105671495,-0.195278145
LOC105671496,-0.070835458
LOC105671497,-0.169872896
LOC105671498,-0.424220953
LOC105671499,-0.02537711
LOC105671500,0.076116075
LOC105671501,0.449949269
LOC105671502,0.224881363
LOC105671503,0.145314019
LOC105671504,0.342942574
LOC105671505,0.814527694
LOC105671506,1.674118336
LOC105671507,0.177068993
LOC105671508,0.516303878
LOC105671509,0.472849181
LOC105671510,0.058545588
LOC105671511,0.162949498
LOC105671512,0.253217712
LOC105671513,0.115316931
LOC105671514,-0.306252896
LOC105671515,0.419887927
LOC105671516,0.517872741
LOC105671517,0.414099727
LOC105671518,-0.006305473
LOC105671519,-0.020030354
LOC105671520,0.587319259
LOC105671521,0.076678073
LOC105671522,0.26014522
LOC105671523,-0.122631316
LOC105671524,0.459592955
LOC105671525,0.090086714
LOC105671526,0.017735708
LOC105671527,0.289860175
LOC105671528,0.105601026
LOC105671529,-0.184147489
LOC105671530,0.309377828
LOC105671531,0.493047426
LOC105671532,0.338535496
LOC105671533,-0.250357609
LOC105671534,-0.770141104
LOC105671535,-0.278344351
LOC105671536,-0.185579943
LOC105671537,-0.329165014
LOC105671538,-0.421834235
LOC105671539,0.549450063
LOC105671540,0.188547175
LOC105671541,0.171392225
LOC105671542,-0.09667051
LOC105671543,0.022632967
LOC105671544,-0.525703059
LOC105671545,0.435692134
LOC105671546,0.43499624
LOC105671547,0.014208711
LOC105671548,0.36983048
LOC105671549,0.230575415
LOC105671550,0.280627524
LOC105671551,0.389032992
LOC105671552,-0.336357217
LOC105671553,0.303571014
LOC105671554,-0.049137043
LOC105671555,0.423880453
LOC105671556,0.071241696
LOC105671557,0.123611336
LOC105671558,-0.019671925
LOC105671559,0.577462563
LOC105671560,-0.560459033
LOC105671561,0.043695824
LOC105671562,0.000499222
LOC105671563,0.362962894
LOC105671564,0.137176536
LOC105671565,-0.200422033
LOC105671566,-0.020415598
LOC105671567,-0.093660015
LOC105671568,-0.058340239
LOC105671569,0.071897171
LOC105671570,-0.414979354
LOC105671571,-0.340844926
LOC105671572,0.017735708
LOC105671573,0.443015042
LOC105671574,0.399575854
LOC105671575,0.325076312
LOC105671576,0.29592896
LOC105671577,-0.146737722
LOC105671578,0.104680505
LOC105671579,0.374682813
LOC105671580,0.411027885
LOC105671581,0.238812887
LOC105671582,0.544668032
LOC105671584,0.647896441
LOC105671585,-0.083466494
LOC105671586,0.781897035
LOC105671587,0.438558954
LOC105671588,0.584670991
LOC105671589,-0.411095068
LOC105671590,0.462056815
LOC105671591,0.5940269
LOC105671592,0.699469652
LOC105671593,0.271361218
LOC105671594,0.316446476
LOC105671595,0.156490103
LOC105671596,0.419161198
LOC105671597,0.670223461
LOC105671598,-0.297528191
LOC105671599,-0.077133924
LOC105671600,0.296056935
LOC105671601,0.195468093
LOC105671602,0.470754246
LOC105671603,0.370196213
LOC105671604,0.178857205
LOC105671605,0.185078788
LOC105671606,0.357616976
LOC105671607,0.429628087
LOC105671608,-0.558422069
LOC105671609,-0.560158604
LOC105671610,-0.038211622
LOC105671611,0.523370669
LOC105671612,0.400752672
LOC105671613,0.409775294
LOC105671614,0.398653681
LOC105671615,0.361235087
LOC105671616,0.150364644
LOC105671617,0.227918325
LOC105671619,0.236935461
LOC105671620,0.470716707
LOC105671621,0.448239708
LOC105671622,0.529292652
LOC105671623,0.007202563
LOC105671624,-0.305199235
LOC105671625,0.15535205
LOC105671626,0.551950969
LOC105671627,0.447543684
LOC105671628,0.365810519
LOC105671629,0.207500513
LOC105671630,0.905032414
LOC105671631,0.660623266
LOC105671632,0.434130673
LOC105671633,0.252730262
LOC105671634,0.149689309
LOC105671635,0.300159781
LOC105671636,-0.343573447
LOC105671637,-0.141055923
LOC105671638,-0.217801269
LOC105671639,-0.193565131
LOC105671640,0.060757433
LOC105671641,0.286563475
LOC105671642,-0.311153568
LOC105671643,-0.070455704
LOC105671644,0.164974069
LOC105671645,0.111046717
LOC105671646,-0.22400736
LOC105671648,0.796413021
LOC105671649,-0.114758722
LOC105671650,0.326960441
LOC105671651,0.406101307
LOC105671652,0.263617582
LOC105671653,-0.993518497
LOC105671654,-0.145281409
LOC105671655,0.373732555
LOC105671656,0.021953872
LOC105671657,0.293217999
LOC105671658,0.473550974
LOC105671659,-0.297727703
LOC105671660,-0.363687898
LOC105671661,-0.193636722
LOC105671662,0.424587474
LOC105671663,0.018337868
LOC105671664,-0.102568035
LOC105671666,0.017047044
LOC105671667,-0.169531328
LOC105671668,0.244002826
LOC105671669,-0.018965279
LOC105671670,-0.60874369
LOC105671671,0.374004845
LOC105671672,-0.004904078
LOC105671673,-0.354253418
LOC105671674,-0.303952471
LOC105671675,-0.020385203
LOC105671676,-0.55232368
LOC105671677,0.456693693
LOC105671678,0.279027738
LOC105671679,0.270795299
LOC105671680,-0.025919358
LOC105671681,0.363334489
LOC105671682,0.36845505
LOC105671683,-0.010106164
LOC105671684,0.258666953
LOC105671685,0.161846768
LOC105671686,-0.180122778
LOC105671687,-0.042679883
LOC105671688,-0.125475346
LOC105671689,-0.402840421
LOC105671690,-0.11465552
LOC105671691,-0.240888089
LOC105671692,-0.181405248
LOC105671693,-0.188125924
LOC105671694,-0.337786589
LOC105671695,-0.57128707
LOC105671696,-0.492139526
LOC105671697,0.359429919
LOC105671698,0.019551582
LOC105671699,-0.395208672
LOC105671700,-0.181303622
LOC105671701,-0.420017087
LOC105671702,0.01418839
LOC105671703,-0.625824428
LOC105671704,-0.232089612
LOC105671705,0.275618105
LOC105671706,0.178996178
LOC105671707,-0.410694491
LOC105671708,-0.553053962
LOC105671709,0.355412029
LOC105671710,-0.245667929
LOC105671711,0.149152497
LOC105671712,-0.259688294
LOC105671713,-0.379118288
LOC105671714,-0.234342856
LOC105671715,-0.004708019
LOC105671716,-0.023462146
LOC105671717,0.30153558
LOC105671718,0.072234534
LOC105671719,0.03951685
LOC105671720,-0.159120401
LOC105671721,-0.141416762
LOC105671722,-0.162393793
LOC105671723,-0.166294921
LOC105671724,0.336099236
LOC105671725,-0.267331771
LOC105671726,-0.412407295
LOC105671727,0.025840154
LOC105671728,-0.69999165
LOC105671729,0.143392698
LOC105671730,0.342240608
LOC105671731,0.283535975
LOC105671732,-0.065982588
LOC105671733,0.211377599
LOC105671734,0.18858932
LOC105671735,0.585901371
LOC105671736,0.021603895
LOC105671737,0.331682926
LOC105671738,0.129445378
LOC105671739,-0.132622127
LOC105671740,0.403639343
LOC105671741,-0.116777698
LOC105671742,-0.051840546
LOC105671743,-0.43148758
LOC105671744,0.044576769
LOC105671745,-0.028246862
LOC105671746,0.421286467
LOC105671747,0.352466809
LOC105671748,0.090752105
LOC105671749,-0.047131459
LOC105671751,0.52461182
LOC105671752,-0.053794043
LOC105671753,-0.241125652
LOC105671754,0.314824
LOC105671755,-0.191638682
LOC105671756,-0.26725408
LOC105671757,-0.404165941
LOC105671758,0.110635912
LOC105671759,0.045223199
LOC105671760,-0.050713833
LOC105671761,-0.330857991
LOC105671762,0.10100258
LOC105671763,-0.166188615
LOC105671764,0.21105973
LOC105671765,0.136742026
LOC105671766,-0.382562561
LOC105671767,0.066627691
LOC105671768,-1.07194628
LOC105671769,-0.237610514
LOC105671770,-0.380862413
LOC105671771,0.41055011
LOC105671772,0.518081089
LOC105671773,-0.216883975
LOC105671774,-0.637239561
LOC105671775,-0.304244084
LOC105671776,0.680652031
LOC105671777,0.148528366
LOC105671778,0.515277642
LOC105671779,0.148536927
LOC105671780,0.302299267
LOC105671781,0.132058403
LOC105671782,0.278646653
LOC105671783,0.372561068
LOC105671784,0.21365278
LOC105671785,-0.196485325
LOC105671786,0.196054586
LOC105671787,0.609733153
LOC105671788,-0.004352741
LOC105671789,0.293832394
LOC105671790,0.292635008
LOC105671791,0.409298555
LOC105671792,0.366490565
LOC105671793,0.44411965
LOC105671794,0.215398044
LOC105671795,0.202308643
LOC105671796,-0.080576639
LOC105671797,0.323946662
LOC105671798,-0.49124262
LOC105671799,-0.436805259
LOC105671800,-0.268397558
LOC105671801,0.072544172
LOC105671802,0.333423675
LOC105671803,0.441969295
LOC105671804,0.564902876
LOC105671805,-0.043562819
LOC105671806,-0.074193826
LOC105671807,-0.005627576
LOC105671808,0.037477896
LOC105671809,0.485652416
LOC105671810,0.299379908
LOC105671811,0.367046583
LOC105671812,0.707006839
LOC105671813,-0.087097133
LOC105671814,-0.339308163
LOC105671815,0.745590219
LOC105671816,0.379065406
LOC105671817,0.554584351
LOC105671818,-0.036378532
LOC105671819,-0.331903767
LOC105671820,0.323068617
LOC105671821,-0.274723417
LOC105671822,0.113338452
LOC105671823,-0.102244305
LOC105671824,0.04544212
LOC105671825,0.678582521
LOC105671826,0.071418326
LOC105671827,0.564538335
LOC105671828,0.300402775
LOC105671829,-0.277567182
LOC105671830,0.168272826
LOC105671832,0.46924822
LOC105671833,0.273391671
LOC105671834,-0.422329707
LOC105671835,-0.014087807
